Year,Day,Hour,Minute,proton_density,proton_speed
1999,5,12,36,8.734,331.92
1999,5,12,48,9.902,337.02
1999,5,13,0,9.947,333.47
1999,5,13,12,10.032,331.66
1999,5,13,24,10.479,333.96
1999,5,13,36,9.215,341.59
1999,5,13,48,8.977,339.68
1999,5,14,0,8.78,344.34
1999,5,14,12,8.837,344.04
1999,5,14,24,9.438,345.85
1999,5,14,36,9.123,345.21
1999,5,14,48,7.832,341.74
1999,5,15,0,8.386,340.74
1999,5,15,12,8.214,338.24
1999,5,15,24,7.96,340.38
1999,5,15,36,8.283,336.55
1999,5,15,48,8.874,332.14
1999,5,16,0,9.408,333.87
1999,5,16,12,8.558,322.88
1999,5,16,24,9.958,322.63
1999,5,16,36,9.461,321.93
1999,5,16,48,9.136,321.88
1999,5,17,0,10.006,323.81
1999,5,17,12,9.054,326.43
1999,5,17,24,9.185,326.8
1999,5,17,36,10.337,328.7
1999,5,17,48,12.138,330.49
1999,5,18,0,11.013,331.82
1999,5,18,12,9.448,336.88
1999,5,18,24,9.948,333.21
1999,5,18,36,9.172,332.56
1999,5,18,48,9.829,333.91
1999,5,19,0,9.594,332.89
1999,5,19,12,8.275,324.63
1999,5,19,24,8.424,325.95
1999,5,19,36,9.332,334.23
1999,5,19,48,8.556,333.9
1999,5,20,0,9.462,341.13
1999,5,20,12,9.559,343.69
1999,5,20,24,9.46,342.32
1999,5,20,36,10.446,337.75
1999,5,20,48,13.495,333.38
1999,5,21,0,12.359,339.63
1999,5,21,12,9.752,345.6
1999,5,21,24,9.265,348.01
1999,5,21,36,10.161,346.95
1999,5,21,48,14.883,344.7
1999,5,22,0,13.599,353.16
1999,5,22,12,12.285,344.14
1999,5,22,24,12.142,342.73
1999,5,22,36,14.272,345.93
1999,5,22,48,15.128,347.55
1999,5,23,0,14.55,347.26
1999,5,23,12,17.208,343.46
1999,5,23,24,17.729,343.98
1999,5,23,36,23.371,341.2
1999,5,23,48,27.612,339.71
1999,6,0,0,24.413,345.63
1999,6,0,12,22.333,345.68
1999,6,0,24,23.526,341.33
1999,6,0,36,22.9,337.34
1999,6,0,48,22.538,338.85
1999,6,1,0,22.827,340.08
1999,6,1,12,22.669,339.56
1999,6,1,24,24.089,339.99
1999,6,1,36,22.774,340.26
1999,6,1,48,21.803,341.63
1999,6,2,0,23.288,347.83
1999,6,2,12,24.948,350.18
1999,6,2,24,25.841,350.69
1999,6,2,36,23.62,348.49
1999,6,2,48,22.857,346.8
1999,6,3,0,22.959,344.74
1999,6,3,12,22.056,345.07
1999,6,3,24,21.72,344.72
1999,6,3,36,20.361,345.27
1999,6,3,48,20.393,345.62
1999,6,4,0,19.653,347.31
1999,6,4,12,20.326,346.84
1999,6,4,24,19.888,350.93
1999,6,4,36,16.988,349.05
1999,6,4,48,16.595,347.55
1999,6,5,0,17.465,347.72
1999,6,5,12,18.795,351.22
1999,6,5,24,20.442,355.98
1999,6,5,36,23.013,355.37
1999,6,5,48,18.007,352.75
1999,6,6,0,20.286,359.35
1999,6,6,12,19.222,361.03
1999,6,6,24,18.919,360.6
1999,6,6,36,18.937,354.72
1999,6,6,48,19.567,354.72
1999,6,7,0,18.11,365.8
1999,6,7,12,16.511,364.33
1999,6,7,24,18.036,368.43
1999,6,7,36,17.274,365.2
1999,6,7,48,17.17,362.11
1999,6,8,0,17.698,360.54
1999,6,8,12,19.29,359.38
1999,6,8,24,19.762,358.79
1999,6,8,36,19.418,354.88
1999,6,8,48,18.305,356.16
1999,6,9,0,17.518,356.5
1999,6,9,12,18.576,349.48
1999,6,9,24,17.017,348.83
1999,6,9,36,15.848,348.18
1999,6,9,48,15.856,346.77
1999,6,10,0,18.271,343.72
1999,6,10,12,18.051,349.74
1999,6,10,24,18.782,349.57
1999,6,10,36,18.891,348.18
1999,6,10,48,20.555,347.55
1999,6,11,0,22.66,344.67
1999,6,11,12,24.054,344.15
1999,6,11,24,23.904,346.76
1999,6,11,36,25.243,346.11
1999,6,11,48,29.715,348.21
1999,6,12,0,35.207,353.36
1999,6,12,12,32.149,352.16
1999,6,12,24,31.376,349.65
1999,6,12,36,45.769,350.08
1999,6,12,48,45.649,355.51
1999,6,13,0,39.894,387.21
1999,6,13,12,25.117,373.7
1999,6,13,24,8.556,375.56
1999,6,13,36,7.316,380.84
1999,6,13,48,4.07,377.76
1999,6,14,0,6.181,406.59
1999,6,14,12,7.17,407.88
1999,6,14,24,8.136,397.78
1999,6,14,36,8.336,392.45
1999,6,14,48,8.181,399.88
1999,6,15,0,8.162,411.44
1999,6,15,12,9.819,412.26
1999,6,15,24,9.929,413.9
1999,6,15,36,10.582,413.16
1999,6,15,48,11.071,410.24
1999,6,16,0,10.629,412.11
1999,6,16,12,10.601,419.63
1999,6,16,24,8.595,429.46
1999,6,16,36,9.09,421.85
1999,6,16,48,8.051,428.17
1999,6,17,0,8.056,432.18
1999,6,17,12,7.504,444.34
1999,6,17,24,8.53,401.18
1999,6,17,36,7.941,408.99
1999,6,17,48,7.584,413.36
1999,6,18,0,7.95,417.6
1999,6,18,12,7.844,415.46
1999,6,18,24,6.912,430.61
